sku_id,stock_on_hand,reorder_point,safety_stock,avg_weekly_demand,forecast_6w_units,sku_name,category,unit_price,cost_price,weeks_cover,stockout_risk,overstock_ratio,overstock_risk,action,sales_at_risk,capital_locked
SKU00171,113,97,47,0.5,2.8017578125,CityFresh Cheese Small,Dairy & Bakery,253.93,181.29,226.0,0.0,39.331822934820494,1.0,Markdown / Clear,0.0,19977.839326171874
SKU00177,54,1142,419,0.375,5.388237809524537,FamilyChoice Chocolates Pack of 12,Snacks & Confectionery,114.65,77.09,144.0,0.0,9.021829382613127,1.0,Markdown / Clear,0.0,3747.4807472637535
SKU00178,265,120,52,0.625,0.700439453125,PrimeCare Pulses & Lentils Family Pack,Grocery,527.32,350.05,424.0,0.0,377.3339142558383,1.0,Markdown / Clear,0.0,92518.0611694336
SKU00183,84,73,36,0.625,6.553955078125,MetroBrand Butter & Ghee Small,Dairy & Bakery,252.07,165.28,134.4,0.0,11.816688396349413,1.0,Markdown / Clear,0.0,12800.2823046875
SKU00193,79,73,15,0.75,10.069580078125,PremiumSelect First Aid 1kg,Health & Wellness,308.55,192.29,105.33333333333333,0.0,6.845411565038186,1.0,Markdown / Clear,0.0,13254.630446777343
SKU00196,148,100,35,0.375,2.101318359375,PremiumSelect Butter & Ghee Family Pack,Dairy & Bakery,90.98,59.65,394.6666666666667,0.0,69.43197397467178,1.0,Markdown / Clear,0.0,8702.85635986328
SKU00198,537,271,102,0.25,1.310791015625,PurePlus Writing Instruments 500ml,Stationery & Office,340.46,229.65,2148.0,0.0,408.676289811883,1.0,Markdown / Clear,0.0,123021.02684326172
SKU00201,376,180,73,0.75,1.40087890625,FamilyChoice Frozen Vegetables 100g,Frozen Foods,848.32,470.89,501.3333333333333,0.0,267.4029278494249,1.0,Markdown / Clear,0.0,176394.98013183594
SKU00202,314,174,63,0.25,2.49951171875,PurePlus Flour & Atta 1L,Grocery,349.86,203.65,1256.0,0.0,124.62453604219574,1.0,Markdown / Clear,0.0,63437.074438476564
SKU00216,374,204,71,0.375,1.799072265625,NovaFresh Frozen Vegetables 500ml,Frozen Foods,678.4,406.14,997.3333333333334,0.0,206.88492332745284,1.0,Markdown / Clear,0.0,151165.68479003906
SKU00218,450,284,99,0.125,0.700439453125,PureLife Bread Medium,Dairy & Bakery,229.94,178.86,3600.0,0.0,641.4538166608575,1.0,Markdown / Clear,0.0,80361.71939941407
SKU00220,313,157,46,0.625,2.101318359375,PurePlus Women's Wear 100g,Apparel & Footwear,733.09,540.87,500.8,0.0,147.95410712210992,1.0,Markdown / Clear,0.0,168155.76993896483
SKU00227,374,237,72,0.5,8.7587890625,EverydayPlus Mobile Accessories Pack of 6,Electronics & Accessories,2851.22,1737.2,748.0,0.0,41.69996655145501,1.0,Markdown / Clear,0.0,634497.031640625
SKU00230,163,128,39,0.125,2.189697265625,EliteHome Bread 250ml,Dairy & Bakery,116.56,88.21,1304.0,0.0,73.43951388114617,1.0,Markdown / Clear,0.0,14185.076804199218
SKU00232,260,159,57,0.125,1.799072265625,NutriPlus Office Supplies 100g,Stationery & Office,96.13,75.15,2080.0,0.0,143.51893065544851,1.0,Markdown / Clear,0.0,19403.799719238283
SKU00234,70,61,21,0.125,2.189697265625,PureLife Biscuits & Cookies 500ml,Snacks & Confectionery,100.0,76.44,560.0,0.0,30.967889396811238,1.0,Markdown / Clear,0.0,5183.419541015624
SKU00243,53,28,8,0.5,5.397216796875,PureLife Men's Grooming 2kg,Personal Care,483.9,372.11,106.0,0.0,8.819876057357398,1.0,Markdown / Clear,0.0,17713.471657714843
SKU00248,409,162,53,0.375,1.310791015625,TrueTaste Biscuits & Cookies 250g,Snacks & Confectionery,56.31,41.86,1090.6666666666667,0.0,311.0253306016018,1.0,Markdown / Clear,0.0,17065.87028808594
SKU00253,87,129,49,0.125,0.700439453125,PureLife Eggs 100g,Dairy & Bakery,279.38,194.6,696.0,0.0,123.20773788776577,1.0,Markdown / Clear,0.0,16793.894482421874
SKU00254,79,1231,425,1.875,16.52587890625,HomeStyle Writing Instruments 1L,Stationery & Office,105.55,79.69,42.13333333333333,0.0,3.780381149357364,1.0,Markdown / Clear,0.0,4978.562709960937
SKU00255,92,139,45,0.75,3.932373046875,PremiumSelect Laundry Family Pack,Home Care,158.86,125.36,122.66666666666667,0.0,22.395542310796547,1.0,Markdown / Clear,0.0,11040.15771484375
SKU00259,542,220,57,0.5,4.6328125,SoftTouch Writing Instruments 100g,Stationery & Office,249.48,176.24,1084.0,0.0,115.99156829679595,1.0,Markdown / Clear,0.0,94705.593125
SKU00260,87,85,31,0.75,7.530517578125,HomeStyle Spices & Seasoning 500ml,Grocery,139.74,93.49,116.0,0.0,10.552990760252877,1.0,Markdown / Clear,0.0,7429.601911621094
SKU00262,7920,1785,612,0.5,6.7080078125,NovaFresh Chocolates 1L,Snacks & Confectionery,170.92,128.94,15840.0,0.0,1179.6784102489446,1.0,Markdown / Clear,0.0,1020339.8694726563
SKU00263,110,1069,387,0.375,6.062066455522456,CityFresh Bread 500g,Dairy & Bakery,443.51,327.3,293.3333333333333,0.0,17.145627535935635,1.0,Markdown / Clear,0.0,34018.8856491075
SKU00264,223,1664,572,2.0,6.675163956767033,PurePlus Energy Drinks 500g,Beverages,242.74,153.51,111.5,0.0,32.40741912023463,1.0,Markdown / Clear,0.0,33208.02558099669
SKU00269,158,72,21,0.5,5.2431640625,TrueTaste Bread 250ml,Dairy & Bakery,170.73,125.25,316.0,0.0,29.13447569379773,1.0,Markdown / Clear,0.0,19132.793701171875
SKU00272,46,59,23,0.375,2.101318359375,EverydayPlus Small Appliances 500ml,Electronics & Accessories,1227.28,905.59,122.66666666666667,0.0,20.89101893807366,1.0,Markdown / Clear,0.0,39754.207106933594
SKU00273,204,180,63,0.375,5.397216796875,FamilyChoice Men's Wear 250ml,Apparel & Footwear,403.23,256.73,544.0,0.0,36.79725878680961,1.0,Markdown / Clear,0.0,50987.29253173828
SKU00274,79,42,14,1.125,5.2431640625,GoldenHarvest Frozen Vegetables Small,Frozen Foods,1066.8,817.34,70.22222222222223,0.0,14.067237846898864,1.0,Markdown / Clear,0.0,60284.41228515625
SKU00276,215,221,71,0.5,3.932373046875,NatureBlend Biscuits & Cookies 500ml,Snacks & Confectionery,50.27,39.39,430.0,0.0,53.67436518283976,1.0,Markdown / Clear,0.0,8313.953825683593
SKU00278,85,52,16,0.125,2.189697265625,SmartBuy Men's Wear 1kg,Apparel & Footwear,1807.84,1052.14,680.0,0.0,37.81815141041365,1.0,Markdown / Clear,0.0,87128.03191894531
SKU00283,521,307,109,0.125,1.799072265625,GoldenHarvest Women's Wear 100g,Apparel & Footwear,560.13,385.56,4168.0,0.0,288.59370335187947,1.0,Markdown / Clear,0.0,200183.10969726564
SKU00286,161,1166,473,1.25,12.747500147976563,PurePlus Energy Drinks Medium,Beverages,64.45,51.29,128.8,0.0,11.629927290140559,1.0,Markdown / Clear,0.0,7603.870717410283
SKU00287,191,68,31,0.375,5.397216796875,CleanWave Frozen Meat Small,Frozen Foods,881.37,656.18,509.3333333333333,0.0,34.38860994255213,1.0,Markdown / Clear,0.0,121788.83428222655
SKU00293,156,178,86,0.75,10.948486328125,CleanWave Energy Drinks 2L,Beverages,132.02,75.66,208.0,0.0,13.248544988293009,1.0,Markdown / Clear,0.0,10974.597524414063
SKU00301,233,113,30,0.375,3.932373046875,HealthFirst Notebooks Family Pack,Stationery & Office,316.89,184.91,621.3333333333334,0.0,58.25175389582169,1.0,Markdown / Clear,0.0,42356.89489990234
SKU00303,115,53,20,0.25,3.59814453125,NatureBlend Pest Control Large,Home Care,257.35,175.61,460.0,0.0,30.960917356493418,1.0,Markdown / Clear,0.0,19563.279838867187
SKU00310,223,125,36,0.25,0.700439453125,GoldenHarvest Energy Drinks 500g,Beverages,77.52,57.1,892.0,0.0,317.3715580341582,1.0,Markdown / Clear,0.0,12693.304907226562
SKU00311,87,53,12,0.375,3.932373046875,CityFresh Small Appliances Small,Electronics & Accessories,2295.88,1415.33,232.0,0.0,21.124045446079343,1.0,Markdown / Clear,0.0,117568.1044555664
SKU00315,299,119,50,0.5,2.01123046875,CrispKing Pulses & Lentils 500g,Grocery,384.54,231.67,598.0,0.0,147.66521000242778,1.0,Markdown / Clear,0.0,68803.38823730468
SKU00319,583,330,103,0.625,4.600830078125,TrueTaste Chocolates 250g,Snacks & Confectionery,129.05,88.97,932.8,0.0,125.71626426107721,1.0,Markdown / Clear,0.0,51460.17414794922
SKU00321,110,54,18,0.25,1.40087890625,EliteHome Batteries 1L,Electronics & Accessories,736.71,534.34,440.0,0.0,77.52213314743813,1.0,Markdown / Clear,0.0,58028.85436523438
SKU00323,256,193,56,0.125,1.799072265625,SparkleClean Air Fresheners 2L,Home Care,270.82,200.19,2048.0,0.0,141.29556249151852,1.0,Markdown / Clear,0.0,50888.48372314453
SKU00328,72,1490,546,0.75,2.49951171875,EverydayPlus Spices & Seasoning 250g,Grocery,204.97,157.47,96.0,0.0,27.80562609884743,1.0,Markdown / Clear,0.0,10944.241889648438
SKU00331,7350,1598,537,0.875,6.553955078125,FreshFarm Yogurt 2L,Dairy & Bakery,150.41,107.74,8400.0,0.0,1120.4602346805736,1.0,Markdown / Clear,0.0,791182.8768798828
SKU00333,574,329,109,0.125,1.799072265625,CityFresh Cheese Small,Dairy & Bakery,61.52,47.93,4592.0,0.0,318.05333152395167,1.0,Markdown / Clear,0.0,27425.590466308593
SKU00334,217,155,45,0.25,3.59814453125,FreshFarm Footwear 500ml,Apparel & Footwear,1477.45,823.32,868.0,0.0,59.30886144660062,1.0,Markdown / Clear,0.0,175698.01564453126
SKU00337,265,178,54,0.25,3.59814453125,SmartBuy Hair Care Pack of 6,Personal Care,376.07,279.75,1060.0,0.0,72.64907043018049,1.0,Markdown / Clear,0.0,73127.16906738281
SKU00339,311,176,76,0.375,5.397216796875,CityFresh Footwear 1kg,Apparel & Footwear,1884.44,1181.23,829.3333333333334,0.0,56.622291581851904,1.0,Markdown / Clear,0.0,360987.17560302734
SKU00346,74,153,47,0.25,2.62158203125,CrispKing Skin Care Pack of 6,Personal Care,379.17,235.83,296.0,0.0,27.22723039672192,1.0,Markdown / Clear,0.0,16833.172309570313
SKU00353,120,129,53,0.5,7.1962890625,QuickBite Notebooks Small,Stationery & Office,69.57,41.01,240.0,0.0,15.675261229474827,1.0,Markdown / Clear,0.0,4626.080185546874
SKU00357,299,178,62,0.125,1.310791015625,PurePlus Frozen Vegetables 2L,Frozen Foods,395.07,268.1,2392.0,0.0,227.10653753026634,1.0,Markdown / Clear,0.0,79810.47692871094
SKU00358,115,41,11,0.25,3.10986328125,BasicNeeds Chips & Crisps Medium,Snacks & Confectionery,165.98,108.39,460.0,0.0,35.979117600879256,1.0,Markdown / Clear,0.0,12127.771918945313
SKU00366,47,76,22,0.125,1.310791015625,PrimeCare Coffee 100g,Beverages,197.31,154.68,376.0,0.0,34.85621158502514,1.0,Markdown / Clear,0.0,7067.2068457031255
SKU00367,774,348,153,0.125,0.700439453125,BasicNeeds Storage & Containers 2kg,Home & Kitchen,1853.07,1201.33,6192.0,0.0,1104.0205646566749,1.0,Markdown / Clear,0.0,928987.9610717773
SKU00373,133,66,28,0.25,2.62158203125,ZestyCo Namkeen Small,Snacks & Confectionery,84.32,63.63,532.0,0.0,49.732724902216425,1.0,Markdown / Clear,0.0,8295.978735351562
SKU00374,69,118,28,1.0,13.123046875,EliteHome Footwear Family Pack,Apparel & Footwear,1189.97,820.33,69.0,0.0,4.257925286500967,1.0,Markdown / Clear,0.0,45837.540957031255
SKU00376,76,1332,428,2.0,6.8537204826087414,UrbanBite Milk 1kg,Dairy & Bakery,207.45,152.54,38.0,0.0,10.088867746043826,1.0,Markdown / Clear,0.0,10547.573477582862
SKU00377,557,250,78,0.125,1.310791015625,FamilyChoice Writing Instruments Pack of 12,Stationery & Office,209.39,134.63,4456.0,0.0,423.9342521884895,1.0,Markdown / Clear,0.0,74812.4382055664
SKU00383,181,83,39,0.25,1.310791015625,SparkleClean Tea Medium,Beverages,124.69,78.59,724.0,0.0,137.08455950828832,1.0,Markdown / Clear,0.0,14121.774934082032
SKU00387,89,43,9,0.375,3.932373046875,GreenValley Laundry 1kg,Home Care,632.96,441.19,237.33333333333334,0.0,21.632644191966225,1.0,Markdown / Clear,0.0,37530.98633544922
SKU00393,340,188,77,0.375,0.700439453125,QuickBite Biscuits & Cookies 1kg,Snacks & Confectionery,88.75,62.28,906.6666666666666,0.0,484.4095503659812,1.0,Markdown / Clear,0.0,21131.576630859374
SKU00396,111,45,16,0.25,3.59814453125,BasicNeeds Sugar & Salt 250g,Grocery,394.96,269.2,444.0,0.0,29.84923327452843,1.0,Markdown / Clear,0.0,28912.5794921875
SKU00400,300,144,54,0.5,2.8017578125,SoftTouch Small Appliances Pack of 12,Electronics & Accessories,1799.17,1381.15,600.0,0.0,106.07563611014291,1.0,Markdown / Clear,0.0,410475.35219726566
SKU00405,326,221,74,0.875,8.995361328125,SmartBuy Writing Instruments 500ml,Stationery & Office,125.94,88.45,372.57142857142856,0.0,35.24090107205863,1.0,Markdown / Clear,0.0,28039.060290527344
SKU00418,409,178,61,0.625,7.1962890625,SoftTouch Biscuits & Cookies 1kg,Snacks & Confectionery,55.14,39.58,654.4,0.0,55.834848690460035,1.0,Markdown / Clear,0.0,15903.39087890625
SKU00426,215,263,83,0.625,1.40087890625,ValueChoice Oral Care Medium,Personal Care,605.61,395.71,344.0,0.0,152.47507842453817,1.0,Markdown / Clear,0.0,84523.3082080078
SKU00427,73,148,44,0.125,1.310791015625,PremiumSelect Writing Instruments Pack of 12,Stationery & Office,290.82,162.29,584.0,0.0,54.69156267461352,1.0,Markdown / Clear,0.0,11634.441726074218
SKU00429,84,52,11,0.375,1.310791015625,MetroBrand Storage & Containers Family Pack,Home & Kitchen,582.88,414.48,224.0,0.0,63.08344198174707,1.0,Markdown / Clear,0.0,34273.02333984375
SKU00432,425,176,57,1.0,5.513427734375,ZestyCo Home Decor Pack of 12,Home & Kitchen,1977.65,1128.66,425.0,0.0,76.0845326130275,1.0,Markdown / Clear,0.0,473457.7146533203
SKU00440,100,113,37,0.5,5.2431640625,TrueTaste Home Decor Pack of 6,Home & Kitchen,398.41,253.21,200.0,0.0,18.072452970758057,1.0,Markdown / Clear,0.0,23993.378427734377
SKU00443,326,157,57,0.25,4.37939453125,FreshFarm Chocolates 100g,Snacks & Confectionery,89.0,53.43,1304.0,0.0,73.43951388114617,1.0,Markdown / Clear,0.0,17184.188950195312
SKU00450,146,224,94,0.125,0.700439453125,DailyBest OTC Medicine 2kg,Health & Wellness,828.83,571.43,1168.0,0.0,207.44057162774484,1.0,Markdown / Clear,0.0,83028.52788330078
SKU00458,140,162,68,0.625,4.37939453125,CleanWave Ice Cream 1L,Frozen Foods,452.69,294.28,224.0,0.0,30.967889396811238,1.0,Markdown / Clear,0.0,39910.43177734374
SKU00463,53,33,12,0.375,1.40087890625,PurePlus Kids Wear 1L,Apparel & Footwear,1727.58,1018.15,141.33333333333334,0.0,36.83339142558383,1.0,Markdown / Clear,0.0,52535.64514160156
SKU00469,223,147,66,0.5,4.0224609375,NatureBlend Sugar & Salt Family Pack,Grocery,152.95,113.32,446.0,0.0,54.43869871327992,1.0,Markdown / Clear,0.0,24814.5347265625
SKU00471,13,43,16,0.125,1.799072265625,SoftTouch Laundry Small,Home Care,344.74,211.16,104.0,0.0,6.225946532772425,1.0,Markdown / Clear,0.0,2365.187900390625
SKU00473,73,35,16,0.25,3.59814453125,CityFresh Juices Medium,Beverages,111.63,86.19,292.0,0.0,19.28823449586104,1.0,Markdown / Clear,0.0,5981.745922851563
SKU00478,157,145,63,0.375,2.711669921875,QuickBite Skin Care 1kg,Personal Care,449.91,339.9,418.6666666666667,0.0,56.89790222382281,1.0,Markdown / Clear,0.0,52442.60339355469
SKU00482,14,22,5,0.375,2.101318359375,SoftTouch Bread 2kg,Dairy & Bakery,212.18,125.31,37.333333333333336,0.0,5.662484024631114,1.0,Markdown / Clear,0.0,1491.0237963867187
SKU00493,724,334,125,0.125,1.310791015625,HealthFirst Home Decor Pack of 6,Home & Kitchen,391.9,217.64,5792.0,0.0,551.3382380331533,1.0,Markdown / Clear,0.0,157286.07944335937
SKU00496,93,71,21,0.25,2.62158203125,PremiumSelect Milk 2kg,Dairy & Bakery,313.44,230.13,372.0,0.0,34.47476252560998,1.0,Markdown / Clear,0.0,20798.78532714844
SKU00499,277,106,32,0.75,2.101318359375,CleanWave Office Supplies 2L,Stationery & Office,110.32,83.23,369.3333333333333,0.0,130.82200534448705,1.0,Markdown / Clear,0.0,22879.81727294922
SKU00500,100,1499,531,1.75,7.098990503238337,UrbanBite Home Decor Family Pack,Home & Kitchen,1264.58,781.21,57.142857142857146,0.0,13.086509899454455,1.0,Markdown / Clear,0.0,72575.19762896518
SKU00506,102,1338,448,1.25,10.542724609375,SmartBuy Frozen Vegetables 500g,Frozen Foods,319.73,243.03,81.6,0.0,8.674918370655119,1.0,Markdown / Clear,0.0,22226.861638183593
SKU00507,8834,1906,654,0.5,7.1962890625,HealthFirst Footwear 500ml,Apparel & Footwear,1588.92,1152.62,17668.0,0.0,1226.5771475098386,1.0,Markdown / Clear,0.0,10173950.49330078
SKU00508,28,28,9,0.125,0.700439453125,EverydayPlus OTC Medicine Medium,Health & Wellness,567.86,343.68,224.0,0.0,38.97490414778669,1.0,Markdown / Clear,0.0,9382.31296875
SKU00510,81,139,44,0.25,3.59814453125,CleanWave Eggs 500g,Dairy & Bakery,208.61,116.09,324.0,0.0,21.511602659791016,1.0,Markdown / Clear,0.0,8985.581401367188
SKU00516,6036,1410,441,0.375,3.59814453125,GoldenHarvest Batteries 250g,Electronics & Accessories,2155.25,1441.14,16096.0,0.0,1676.5312796851676,1.0,Markdown / Clear,0.0,8693535.609990235
SKU00520,104,84,36,0.25,1.40087890625,CleanWave Coffee Pack of 6,Beverages,47.04,30.48,416.0,0.0,73.23910770303242,1.0,Markdown / Clear,0.0,3127.2212109375
SKU00524,8181,1784,582,0.125,0.700439453125,PureLife Tea 1kg,Beverages,353.73,259.64,65448.0,0.0,11678.810386894389,1.0,Markdown / Clear,0.0,2123932.9779003905
SKU00526,241,127,29,0.625,1.310791015625,QuickBite Mobile Accessories Pack of 12,Electronics & Accessories,2874.88,1833.85,385.6,0.0,182.85844663810767,1.0,Markdown / Clear,0.0,439554.05589599605
SKU00531,67,1482,568,1.5,5.8816234935678136,FamilyChoice Mobile Accessories Large,Electronics & Accessories,2949.96,1920.98,44.666666666666664,0.0,10.391412604576217,1.0,Markdown / Clear,0.0,117407.1789013261
SKU00534,219,329,104,0.125,1.310791015625,PurePlus Writing Instruments 2kg,Stationery & Office,171.95,124.58,1752.0,0.0,166.07468802384057,1.0,Markdown / Clear,0.0,27119.721655273435
SKU00536,199,83,25,0.5,7.1962890625,FamilyChoice Women's Wear 250g,Apparel & Footwear,3347.29,2163.93,398.0,0.0,26.653141538879087,1.0,Markdown / Clear,0.0,415049.80420898437
SKU00538,104,1099,359,0.75,7.9775390625,EliteHome Vitamins & Supplements 2L,Health & Wellness,1101.07,799.48,138.66666666666666,0.0,12.03660178724446,1.0,Markdown / Clear,0.0,76768.03707031251
SKU00539,72,1312,457,1.25,6.051288395019066,PremiumSelect Air Fresheners Pack of 12,Home Care,199.63,143.49,57.6,0.0,10.898292611415547,1.0,Markdown / Clear,0.0,9462.980628198715
SKU00540,129,69,33,0.125,1.310791015625,FreshFarm Men's Wear 250g,Apparel & Footwear,3406.69,2521.52,1032.0,0.0,97.41385732911156,1.0,Markdown / Clear,0.0,321970.89423828124
SKU00542,703,470,177,0.75,8.35302734375,DailyBest Kids Wear 2kg,Apparel & Footwear,1367.3,1004.76,937.3333333333334,0.0,83.16110364178407,1.0,Markdown / Clear,0.0,697953.4922460937
SKU00544,65,79,17,0.375,1.799072265625,SparkleClean Notebooks 1L,Stationery & Office,198.03,150.83,173.33333333333334,0.0,35.12973266386213,1.0,Markdown / Clear,0.0,9532.595930175781
SKU00545,408,299,105,0.375,3.59814453125,TrueTaste Tea Large,Beverages,88.18,55.82,1088.0,0.0,112.39177636042882,1.0,Markdown / Clear,0.0,22573.711572265624
SKU00551,6844,1554,517,0.125,0.700439453125,SunriseFoods Ice Cream 1kg,Frozen Foods,771.74,614.32,54752.0,0.0,9770.008713837575,1.0,Markdown / Clear,0.0,4203975.786035157
SKU00569,14,39,13,0.125,1.799072265625,FreshFarm Chips & Crisps 100g,Snacks & Confectionery,44.86,24.72,112.0,0.0,6.781788573754919,1.0,Markdown / Clear,0.0,301.60693359375
SKU00580,291,161,35,0.25,4.37939453125,FamilyChoice First Aid Small,Health & Wellness,998.77,750.25,1164.0,0.0,65.44754153194336,1.0,Markdown / Clear,0.0,215037.1092529297
SKU00583,128,165,60,0.375,1.310791015625,GoldenHarvest Office Supplies 2kg,Stationery & Office,249.78,138.42,341.3333333333333,0.0,96.65095921028124,1.0,Markdown / Clear,0.0,17536.320307617185
SKU00586,89,144,58,0.125,0.700439453125,HealthFirst Batteries 500g,Electronics & Accessories,2458.28,1705.17,712.0,0.0,126.06308818403625,1.0,Markdown / Clear,0.0,150565.76165771484
SKU00595,357,142,51,0.25,1.40087890625,BasicNeeds Men's Wear Family Pack,Apparel & Footwear,2693.97,1772.0,1428.0,0.0,253.84001394214013,1.0,Markdown / Clear,0.0,630121.642578125
SKU00596,143,154,71,1.125,8.507080078125,NovaFresh Skin Care 1kg,Personal Care,468.99,308.16,127.11111111111111,0.0,15.80952790931267,1.0,Markdown / Clear,0.0,41445.338203125
SKU00599,358,161,62,0.875,3.900390625,DailyBest Yogurt 500ml,Dairy & Bakery,46.97,25.96,409.14285714285717,0.0,90.78567851777666,1.0,Markdown / Clear,0.0,9192.425859375
SKU00601,26,46,22,0.75,3.322021484375,MetroBrand Office Supplies Family Pack,Stationery & Office,208.17,135.24,34.666666666666664,0.0,6.8265598588961565,1.0,Markdown / Clear,0.0,3066.9698144531253
SKU00602,60,97,45,0.125,1.799072265625,PureLife Juices 250g,Beverages,122.87,69.25,480.0,0.0,32.350522458949655,1.0,Markdown / Clear,0.0,4030.4142456054688
SKU00603,240,120,44,0.375,3.932373046875,FreshFarm Soft Drinks 100g,Beverages,89.72,58.2,640.0,0.0,60.03184950642578,1.0,Markdown / Clear,0.0,13739.135888671875
SKU00605,584,345,118,0.125,1.310791015625,TrueTaste Frozen Vegetables 100g,Frozen Foods,420.44,278.06,4672.0,0.0,444.5325013969082,1.0,Markdown / Clear,0.0,162022.56145019532
SKU00611,255,204,65,0.25,0.700439453125,CrispKing Chips & Crisps 250g,Snacks & Confectionery,114.26,64.38,1020.0,0.0,363.0571627744859,1.0,Markdown / Clear,0.0,16371.80570800781
SKU00628,42,1059,344,1.0,5.610189326528017,EverydayPlus Soft Drinks Pack of 12,Beverages,135.8,98.43,42.0,0.0,6.486378365414733,1.0,Markdown / Clear,0.0,3581.849064589848
SKU00629,284,293,106,0.125,2.189697265625,FreshFarm Eggs 1L,Dairy & Bakery,227.4,169.53,2272.0,0.0,128.6982941242056,1.0,Markdown / Clear,0.0,47775.30062255859
SKU00630,87,45,11,0.375,3.932373046875,SmartBuy Cookware Pack of 6,Home & Kitchen,1408.73,1098.85,232.0,0.0,21.124045446079343,1.0,Markdown / Clear,0.0,91278.86187744139
SKU00632,282,186,67,0.25,1.799072265625,ValueChoice Vitamins & Supplements 2L,Health & Wellness,1003.77,725.21,1128.0,0.0,155.74745555706338,1.0,Markdown / Clear,0.0,203204.5148022461
SKU00633,705,392,102,0.625,7.896728515625,EverydayPlus Energy Drinks 500ml,Beverages,189.01,106.51,1128.0,0.0,88.27747719894883,1.0,Markdown / Clear,0.0,74248.46944580079
SKU00639,83,71,30,0.125,1.799072265625,GreenValley Ice Cream Large,Frozen Foods,853.59,573.5,664.0,0.0,45.13488940154702,1.0,Markdown / Clear,0.0,46568.73205566406
SKU00641,267,108,31,0.25,1.799072265625,NutriPlus Coffee Small,Beverages,164.18,103.81,1068.0,0.0,147.40982494232597,1.0,Markdown / Clear,0.0,27530.50830810547
SKU00644,162,91,44,0.625,10.557861328125,ZestyCo Footwear 2L,Apparel & Footwear,942.82,623.16,259.2,0.0,14.34401664932362,1.0,Markdown / Clear,0.0,94372.68313476563
SKU00666,17,65,32,0.5,5.2431640625,UrbanBite Cookware Medium,Home & Kitchen,1825.63,1431.43,34.0,0.0,2.242317005028869,1.0,Markdown / Clear,0.0,16829.087666015625
SKU00668,144,104,33,1.0,1.799072265625,CrispKing Energy Drinks 1L,Beverages,219.45,167.7,144.0,0.0,79.04125390147917,1.0,Markdown / Clear,0.0,23847.095581054688
SKU00669,347,258,75,0.375,2.189697265625,MetroBrand First Aid 500g,Health & Wellness,631.77,427.05,925.3333333333334,0.0,157.4693945813357,1.0,Markdown / Clear,0.0,147251.23978271484
SKU00671,566,309,123,0.375,5.397216796875,FamilyChoice Flour & Atta Family Pack,Grocery,315.04,193.04,1509.3333333333333,0.0,103.8688650653639,1.0,Markdown / Clear,0.0,108218.76126953124
SKU00672,129,77,35,0.25,2.49951171875,FreshFarm OTC Medicine Family Pack,Health & Wellness,756.53,501.54,516.0,0.0,50.61008009376832,1.0,Markdown / Clear,0.0,63445.054892578126
